# HumanityOS Plants Database
# Growth data based on real agricultural references (USDA, FAO, university extension services)
#
# Column definitions:
#   id                    - Unique plant identifier (snake_case)
#   name                  - Common display name
#   description           - Short description
#   type                  - Category. The file uses ten, not the six this line once listed:
#                           vegetable 45, fruit 39, herb 21, grain 19, legume 18, alien 12,
#                           tree 11, medicinal 10, decorative 7, fiber 7.
#                           NOTE: oyster_mushroom, shiitake and button_mushroom are typed
#                           vegetable and are fungi. Several columns mean something different
#                           for them, since a mushroom has no roots drawing a soil solution.
#   growth_days           - Total days from planting to harvest (real-world basis, game may scale). For a
#                           crop picked or cut over a season this is days to the FIRST pick, while the
#                           yield columns are the whole season: see yield_min below.
#   water_liters_per_day  - Water requirement in liters PER PLANT per day. For every crop with an
#                           area_per_plant_m2 and a row in FAO-56 Table 12 (2026-09-26) it is the FAO
#                           crop evapotranspiration over that area: season-average Kc x a reference ET0 of
#                           3 mm/day x area_per_plant_m2 (method in data/garden/yields.ron, WATER). A grow
#                           unit draws this times the plants in it.
#   nutrient_n            - Relative nitrogen demand (higher = hungrier). NOT kilograms of anything: until
#                           2026-09-26 this line called it a kg/hectare equivalent scaled to one plant
#                           and tomato's 0.15 is no such figure. The farming sim reads it against one anchor
#                           crop's published removal per kg of harvest: see data/garden/nutrients.ron
#   nutrient_p            - Relative phosphorus demand; read the same way (the sim counts grams of P2O5)
#   nutrient_k            - Relative potassium demand; read the same way (the sim counts grams of K2O)
#   ph_min                - Minimum preferred soil pH
#   ph_max                - Maximum preferred soil pH
#   temp_min_c            - Minimum growing temperature in Celsius
#   temp_max_c            - Maximum growing temperature in Celsius
#   humidity_min          - Minimum relative humidity (0.0-1.0)
#   humidity_max          - Maximum relative humidity (0.0-1.0)
#   yield_min             - Minimum harvest per PLANT, counted in items of harvest_item (so its kg is this
#                           times the item's items.csv weight_kg). Fractional, and usually well under 1
#                           for grain and seed: a wheat plant gives 0.0019 of a 0.5 kg item. For every
#                           crop with an area_per_plant_m2 (2026-09-26) it is a cited good-practice
#                           harvest, sourced crop by crop in data/garden/yields.ron; for a crop picked or
#                           cut over a season it is the whole season's pick. A grow unit harvests this
#                           times the plants in it (see area_per_plant_m2). Rows without an area still
#                           carry the older unsourced figures.
#   yield_max             - Maximum harvest per plant, same basis. The harvest rolls between the two.
#   growth_stages         - Colon-separated growth stage names
#   seasons               - Preferred growing seasons (colon-separated)
#   seed_value            - Base trade value of seeds (credits)
#   harvest_value         - Base trade value of harvested crop (credits)
#   skill_required        - Minimum farming skill level needed
#   seed_source           - Where seeds can be obtained (colon-separated)
#   companion_plants      - Plants that grow well nearby (colon-separated ids)
#   adverse_plants        - Plants that should not be grown nearby (colon-separated ids)
#   harvest_item          - Item id this crop yields, resolved against data/items.csv
#   needs_light           - true if the species needs light to grow (every green plant). false for
#                           the fungi: they do not photosynthesise and grow on their substrate in the
#                           dark (Penn State Extension). Says nothing about HOW MUCH light: see
#                           schemas/plant.toml
#   n_fixed_pct           - Share of the crop's nitrogen it fixes from the air, percent (the %Ndfa, "N derived
#                           from the atmosphere"). Blank = none. The farming sim draws only the rest from the
#                           crop's unit and credits the fixed N in its roots to the next crop there (see
#                           data/garden/nutrients.ron legume_harvest_n_share). Filled 2026-09-26 only where a
#                           figure was found: soybean 55 from Salvagiotti et al. 2008 (Field Crops Research
#                           108: 1-13) abstract: "On an average, 50-60% of soybean N demand was met by biological
#                           N2 fixation". fava_bean 67, pea 54, lentil 54, chickpea 52, and 26 for the common
#                           beans (bean, kidney_bean, pinto_bean, navy_bean: all Phaseolus vulgaris) from
#                           Hossain, Wang, Hamel, Knight, Morrison and Gan 2017, "Biological nitrogen fixation
#                           by pulse crops on semiarid Canadian prairies", Can. J. Plant Sci. 97: 119-131:
#                           three-year means at Swift Current, Saskatchewan of faba bean 67.48, field pea 53.95,
#                           lentil 53.53, chickpea 51.56 and dry bean 26.31, read from the table in Canadian
#                           Agronomist's summary of the paper (27 November 2018; the journal page itself was not
#                           reachable). Its caveats: "The amount of N fixed by the pulse crops was lower than in
#                           previous studies, possibly due to the lower yield under the semi-arid conditions at
#                           Swift Current", and for dry bean "a low yield in 2008 dragged down the three-year
#                           average" (0.72% in 2008, 45.76% in 2010). Field
#                           pea is used for the garden pea (same species, grown for dry seed). Peanut, cowpea,
#                           lupin, mung bean, pigeon pea and the other legumes fix nitrogen too but have no
#                           figure here yet, so the sim treats them as not fixing until one is sourced.
#   removal_n_g_per_kg    - Grams of N that one kg of this crop's harvest carries out of its unit, on the basis
#                           the game's harvest item represents: fresh produce as picked, grain and dry seed at the
#                           storage moisture its source table reports. Blank = not sourced yet, and the sim then
#                           reads nutrient_n against the anchor crop instead (data/garden/nutrients.ron).
#   removal_p2o5_g_per_kg - Grams of P2O5 per kg of harvest, same basis. Blank falls back the same way.
#   removal_k2o_g_per_kg  - Grams of K2O per kg of harvest, same basis. Blank falls back the same way. Each of
#                           the three falls back on its own. Filled 2026-09-26 for 64 crops; the source
#                           of every number, down to the table cell, is in data/garden/nutrients.ron under
#                           REMOVAL COLUMNS. In short: grain, dry pulses and oilseeds take N from USDA NRCS
#                           Agricultural Waste Management Field Handbook Table 6-6 and P2O5 and K2O from
#                           UW-Madison A2809 Table 4.2; fresh produce takes N from the nitrogen USDA measured in
#                           the food (FoodData Central protein over its nitrogen factor) and P2O5 and K2O from
#                           A2809 where it lists the crop, else from FoodData Central. flax (a fiber bundle) and
#                           the mushrooms (fed by their substrate, not the unit) are blank on purpose.
#   area_per_plant_m2     - Floor area one plant takes, m2: the in-row x between-row spacing a university
#                           extension or planting guide gives (for drilled cereals and pulses, 1 / the
#                           recommended established plants per m2). A bed, tray or field plot holds
#                           floor(plot area / this) plants, at least 1; a tower cup and a hand-planted
#                           crop hold one. Blank = one plant per unit whatever its size (the behaviour
#                           before 2026-09-26), which is what an unsourced row gets. Filled 2026-09-26 for
#                           52 crops, every one cited with its yield in data/garden/yields.ron. Blank on
#                           purpose: mint (planted as runners, no per-plant spacing), rosemary, aloe_vera
#                           and st_johns_wort (no primary yield figure found yet), the mushrooms (a
#                           substrate block, not floor area, sets their yield).
#
# Sources: USDA Plant Hardiness, FAO crop water requirements, Purdue/Cornell extension data
#
# growth_days CONVENTION: unless noted below a row counts from the propagule it is actually
# started from - seed for most crops clove for garlic slip for sweet potato crown for
# asparagus and rhubarb sucker for banana and plantain cutting for the berry shrubs and
# vines - through to the FIRST harvest. Perennials therefore carry the establishment years
# (asparagus 730 cranberry 1095 apple 1460) not the length of one fruiting season.
#
# EXCEPTION - these eight rows carry days FROM TRANSPLANT because that is the basis every
# extension service publishes for them: tomato pepper eggplant broccoli cauliflower cabbage
# celery leek. Direct-sowing those from seed adds roughly 30-45 days to reach the same stage.
luminous_fern,Luminous Fern,Bioluminescent alien fern emitting soft blue-green glow,alien,45,1.5,0.08,0.03,0.06,5.0,7.0,10,30,0.60,0.90,3,8,spore:sprout:frond_growth:luminescence:mature,spring:summer:fall:winter,20,50,3,alien_vendor,crystal_moss:void_orchid,ember_reed,produce_luminous_fern_0,true,,,,,
void_orchid,Void Orchid,Extraterrestrial orchid absorbing ambient light to bloom,alien,180,0.5,0.04,0.02,0.04,4.5,6.5,5,25,0.50,0.80,1,2,seed:sprout:root_web:spike:dark_bloom:mature,spring:fall,40,120,5,alien_vendor,luminous_fern:shadow_fungi,gravity_bloom,produce_void_orchid_0,true,,,,,
crystal_moss,Crystal Moss,Silicate-based ground cover forming translucent mineral carpets,alien,30,0.8,0.02,0.01,0.02,4.0,6.0,0,20,0.50,0.90,5,15,fragment:sprout:mat_growth:crystallize:mature,spring:summer:fall:winter,15,35,2,alien_vendor,luminous_fern:frost_blossom,ember_reed:plasma_vine,produce_crystal_moss_0,true,,,,,
plasma_vine,Plasma Vine,Energy-conducting vine producing ionized fruit pods,alien,120,2.0,0.12,0.06,0.15,5.5,8.0,15,40,0.40,0.70,2,5,tendril:sprout:vine_growth:charge:pod_form:discharge:mature,summer,30,90,4,alien_vendor,ember_reed:star_thistle,crystal_moss:frost_blossom,produce_plasma_vine_0,true,,,,,
gravity_bloom,Gravity Bloom,Anomalous flower that subtly warps local gravitational fields,alien,270,1.0,0.06,0.03,0.08,6.0,8.5,10,35,0.30,0.60,1,2,seed:sprout:stalk:bud:warp_bloom:stabilize:mature,spring:summer,50,150,5,alien_vendor,nebula_lily:star_thistle,void_orchid:shadow_fungi,produce_gravity_bloom_0,true,,,,,
nebula_lily,Nebula Lily,Gas-filled flower that releases shimmering spore clouds,alien,90,0.8,0.06,0.03,0.06,5.0,7.5,10,30,0.50,0.80,2,6,seed:sprout:leaf_growth:bud:nebula_bloom:spore_release:mature,spring:summer,35,100,4,alien_vendor,gravity_bloom:luminous_fern,,produce_nebula_lily_0,true,,,,,
shadow_fungi,Shadow Fungi,Darkness-thriving fungus producing psychoactive compounds,alien,20,1.2,0.10,0.04,0.06,4.0,6.0,5,18,0.70,0.99,6,20,spore:mycelium:pin:cap_growth:veil_break:mature,spring:summer:fall:winter,25,70,3,alien_vendor,void_orchid:frost_blossom,star_thistle,produce_shadow_fungi_0,false,,,,,
star_thistle,Star Thistle,Spiny alien plant with metallic thorns and radiant seed heads,alien,60,0.3,0.04,0.02,0.04,5.0,8.5,5,35,0.20,0.50,3,10,seed:sprout:rosette:spine_form:star_burst:mature,spring:summer:fall,20,55,3,alien_vendor,plasma_vine:gravity_bloom,shadow_fungi,produce_star_thistle_0,true,,,,,
ember_reed,Ember Reed,Thermophilic reed radiating warmth from internal combustion,alien,40,0.2,0.06,0.03,0.08,5.5,8.0,25,50,0.10,0.40,4,12,rhizome:sprout:culm_growth:ignition:smolder:mature,summer,25,65,3,alien_vendor,plasma_vine,luminous_fern:crystal_moss,produce_ember_reed_0,true,,,,,
frost_blossom,Frost Blossom,Cryogenic flower thriving in sub-zero temperatures,alien,75,0.3,0.04,0.02,0.04,4.0,6.5,-20,5,0.40,0.80,2,6,seed:sprout:ice_crystal:bud:cryo_bloom:mature,fall:winter,30,85,4,alien_vendor,crystal_moss:shadow_fungi,ember_reed:plasma_vine,produce_frost_blossom_0,true,,,,,
phase_mushroom,Phase Mushroom,Interdimensional fungus flickering between states of matter,alien,15,0.8,0.08,0.04,0.06,4.5,7.0,5,25,0.60,0.90,4,12,spore:mycelium:pin:phase_shift:cap_form:mature,spring:summer:fall:winter,35,95,4,alien_vendor,shadow_fungi:void_orchid,,produce_phase_mushroom_0,false,,,,,
aether_kelp,Aether Kelp,Zero-gravity aquatic plant harvested in orbital farms,alien,60,5.0,0.10,0.04,0.08,6.0,8.0,0,15,0.90,1.00,5,15,fragment:holdfast:blade_growth:air_bladder:mature,spring:summer:fall:winter,40,110,5,alien_vendor,crystal_moss,ember_reed,produce_aether_kelp_0,true,,,,,
saffron,Saffron,Precious crocus harvested for its rare crimson stigma threads,herb,240,0.028,0.04,0.02,0.06,6.0,8.0,10,25,0.30,0.60,0.00027,0.00216,corm:sprout:leaf_growth:flower:stigma_harvest:dormancy,fall,25,120,4,specialty_vendor,,,herb_saffron_0,true,,,,,0.0103
vanilla,Vanilla,Tropical climbing orchid yielding aromatic cured pods,herb,1095,1.5,0.06,0.03,0.06,6.0,7.0,20,32,0.70,0.90,1,3,cutting:sprout:vine:flower:hand_pollinate:pod_fill:cure:mature,summer,20,80,5,specialty_vendor,,,herb_vanilla_0,true,,,,,
hop,Hop,Vigorous climbing vine producing bitter aromatic cones,herb,150,11.3,0.12,0.05,0.10,6.0,7.5,10,28,0.40,0.70,30.02,75.04,rhizome:sprout:vine:flower:cone_fill:mature,spring:summer,6,20,3,specialty_vendor,,,herb_hop_0,true,,,,,5.06
coffee,Coffee,Tropical evergreen shrub producing stimulant-rich beans,fruit,1460,2.0,0.10,0.04,0.10,6.0,6.5,18,30,0.60,0.90,2,6,seed:seedling:sapling:flower:cherry:ripe,spring:summer,15,50,4,specialty_vendor,banana,,fruit_coffee_0,true,,,,,
cacao,Cacao,Understory tropical tree yielding chocolate-producing pods,fruit,1825,3.0,0.12,0.05,0.12,6.0,7.0,20,35,0.70,0.90,10,30,seed:seedling:sapling:flower:pod_fill:ripe,summer,15,55,5,specialty_vendor,banana:coconut,,fruit_cacao_0,true,,,,,
tea,Tea,Evergreen shrub yielding leaves for the world's most consumed beverage,herb,1095,2.0,0.08,0.04,0.08,4.5,6.5,12,30,0.60,0.90,3,10,seed:seedling:bush_growth:flush:pluck:regrowth,spring:summer:fall,12,40,3,specialty_vendor,,,herb_tea_0,true,,,,,
amaranth,Amaranth,Tall ancient grain with edible leaves and a deep red seed plume - leaves pick from a month on but the seed head needs a long warm season,grain,110,0.9,0.10,0.05,0.08,6.0,7.5,18,32,0.30,0.60,3,10,seed:sprout:vegetative:plume:seed_fill:mature,spring:summer,4,12,1,seed_library,corn:bean:squash,,grain_amaranth_0,true,,,,,
dandelion,Dandelion,Hardy edible rosette - every part is usable and pollinators love the early flowers,herb,50,0.5,0.05,0.03,0.06,5.5,7.5,5,28,0.30,0.85,2,6,seed:sprout:rosette:flower:puffball:mature,spring:summer:fall,1,4,0,wild_forage,,,herb_dandelion_0,true,,,,,
quinoa,Quinoa,Andean pseudocereal tolerating cold nights and saline alkaline soil - seed must be rinsed of saponin before cooking,grain,110,0.5,0.10,0.04,0.06,6.0,8.5,2,32,0.20,0.60,4,12,seed:sprout:vegetative:plume:seed_fill:mature,spring:summer,4,18,2,store:trade,,,grain_quinoa_0,true,,,,,
buckwheat,Buckwheat,Fast short-season pseudocereal for poor low-nitrogen ground - frost kills it at both ends of the season,grain,75,0.6,0.04,0.02,0.05,5.0,7.5,10,30,0.40,0.80,4,10,seed:sprout:vegetative:flower:seed_fill:mature,summer,3,12,1,store:trade,,,grain_buckwheat_0,true,,,,,
teff,Teff,Tiny-seeded Ethiopian cereal for hot dry highlands - the grain milled for injera bread,grain,110,0.4,0.08,0.04,0.06,5.5,7.5,15,35,0.20,0.60,4,12,seed:sprout:tiller:stem_extension:heading:grain_fill:ripe,summer,4,16,2,store:trade,,,grain_teff_0,true,,,,,
cowpea,Cowpea,Heat and drought hardy African pulse also called black-eyed pea - fixes its own nitrogen on poor sandy soil,legume,75,0.5,0.02,0.03,0.06,5.5,7.5,18,35,0.30,0.70,3,8,seed:sprout:vegetative:flower:pod_fill:mature,summer,3,12,1,store:trade,corn:sorghum:millet,,legume_cowpea_0,true,,37.6,10,12,
fava_bean,Fava Bean,Cold-hardy broad bean that grows in cool weather other beans refuse - a heavy nitrogen fixer,legume,90,0.8,0.02,0.04,0.08,6.0,7.5,4,27,0.40,0.80,4,10,seed:sprout:vegetative:flower:pod_fill:mature,spring:fall,4,14,1,store:trade,,,legume_fava_bean_0,true,67,41.8,9.64,12.7,
pigeon_pea,Pigeon Pea,Deep-rooted semi-arid shrub pulse that keeps cropping for several years - the dal of the dry tropics,legume,150,0.6,0.02,0.03,0.06,5.0,7.5,15,38,0.20,0.60,5,14,seed:sprout:vegetative:flower:pod_fill:mature,summer:fall,4,16,2,specialty_vendor,sorghum:millet,,legume_pigeon_pea_0,true,,34.7,8.4,16.7,
cassava,Cassava,Drought-hardy tropical shrub grown from stem cuttings for starchy storage roots - roots must be processed to drive off cyanide,vegetable,300,1.0,0.06,0.03,0.15,4.5,6.5,15,35,0.50,0.90,4,10,cutting:sprout:vegetative:root_fill:mature,spring:summer,5,14,2,specialty_vendor,cowpea,,vegetable_cassava_0,true,,,,,
taro,Taro,Wetland aroid grown for starchy corms and edible leaves - must be cooked to break down calcium oxalate,vegetable,270,3.0,0.12,0.05,0.15,5.5,6.5,18,32,0.70,0.95,2,6,corm:sprout:leaf_growth:tuber_fill:mature,spring:summer:fall,5,16,3,specialty_vendor,,,vegetable_taro_0,true,,,,,
yam,Yam,True tropical yam vine grown from setts on stakes - big tubers keep for months with no refrigeration,vegetable,240,1.2,0.08,0.04,0.15,5.5,7.0,18,35,0.60,0.90,1,3,tuber:sprout:vine:tuber_fill:mature,spring:summer:fall,6,18,3,specialty_vendor,,,vegetable_yam_0,true,,,,,
jerusalem_artichoke,Jerusalem Artichoke,Cold-hardy perennial sunflower yielding heavy crops of inulin-rich tubers - spreads aggressively once planted,vegetable,130,1.0,0.06,0.03,0.10,5.8,7.5,5,30,0.30,0.70,8,20,tuber:sprout:vegetative:flower:tuber_fill:mature,spring:summer:fall,4,12,1,store:trade,,,vegetable_jerusalem_artichoke_0,true,,,,,
rutabaga,Rutabaga,Dense swede root that stores all winter - must finish in cool weather and sweetens after frost,vegetable,100,0.8,0.08,0.04,0.10,6.0,7.5,2,24,0.50,0.80,2,5,seed:sprout:leaf_growth:root_swell:mature,summer:fall,3,8,1,store:trade,,cabbage:broccoli:cauliflower:turnip,vegetable_rutabaga_0,true,,1.73,1.21,3.66,
sesame,Sesame,Deep-rooted hot-climate oilseed - capsules shatter when dry so harvest timing is tight,grain,100,0.5,0.06,0.03,0.05,5.5,8.0,20,40,0.20,0.60,4,10,seed:sprout:vegetative:flower:seed_fill:mature,summer,5,20,2,store:trade,,,grain_sesame_0,true,,,,,
rapeseed,Rapeseed,Cool-season brassica oilseed sold as canola - seedlings take frost but flowers abort in heat,grain,95,0.7,0.12,0.05,0.08,5.5,8.0,5,30,0.40,0.70,4,12,seed:sprout:rosette:stem_extension:flower:pod_fill:mature,spring:summer,3,14,2,store:trade,,cabbage:broccoli:cauliflower:turnip,grain_rapeseed_0,true,,,,,
olive,Olive,Long-lived Mediterranean evergreen pressed for oil - needs winter chill to flower and young trees die back near minus six Celsius,fruit,1460,1.5,0.06,0.03,0.10,5.5,8.5,8,38,0.20,0.60,10,40,cutting:sprout:sapling:juvenile:flower:fruit_set:ripe,spring:summer:fall,12,38,3,specialty_vendor,,,fruit_olive_0,true,,,,,
date_palm,Date Palm,Desert oasis palm grown from offshoots - needs extreme summer heat and dry air to ripen fruit,fruit,1825,4.0,0.10,0.04,0.15,6.5,8.5,10,48,0.10,0.40,20,60,sucker:sprout:palm_growth:flower:fruit_fill:ripe,summer:fall,18,55,4,specialty_vendor,,,fruit_date_palm_0,true,,,,,
spelt,Spelt,Hulled ancient wheat that overwinters on cold low-fertility ground - the grain must be dehulled before milling,grain,130,0.5,0.07,0.03,0.05,6.0,8.0,2,24,0.30,0.65,6,16,seed:sprout:tiller:stem_extension:heading:grain_fill:ripe,fall:winter:spring,3,18,2,store:trade,,,grain_spelt_0,true,,,,,
finger_millet,Finger Millet,Drought-hardy tropical cereal whose small hard grain keeps for years in store,grain,120,0.5,0.07,0.03,0.06,5.0,7.5,15,35,0.30,0.70,5,14,seed:sprout:tiller:stem_extension:heading:grain_fill:ripe,summer,3,14,1,store:trade,cowpea:pigeon_pea,,grain_finger_millet_0,true,,,,,
camelina,Camelina,Short-season northern oilseed that germinates near freezing and crops on very little rain,grain,90,0.4,0.08,0.04,0.06,5.5,8.0,0,30,0.20,0.60,3,10,seed:sprout:rosette:stem_extension:flower:pod_fill:mature,spring:summer,4,14,2,store:trade,,cabbage:broccoli:cauliflower:turnip,grain_camelina_0,true,,,,,
safflower,Safflower,Deep-taprooted thistle oilseed for dry land - the rosette takes frost but damp weather at bloom rots the heads,grain,120,0.4,0.08,0.04,0.06,6.0,8.5,4,38,0.10,0.50,4,12,seed:sprout:rosette:stem_extension:bud:flower:seed_fill:mature,spring:summer,4,16,2,store:trade,,,grain_safflower_0,true,,,,,
lupin,White Lupin,Cold-tolerant high-protein pulse for acid soil - only modern sweet cultivars are low enough in alkaloids to eat,legume,150,0.6,0.02,0.04,0.08,4.5,7.0,2,28,0.30,0.70,4,12,seed:sprout:vegetative:flower:pod_fill:mature,spring:summer,4,16,2,store:trade,,,legume_lupin_0,true,,,,,
mung_bean,Mung Bean,Fast warm-season pulse eaten dry or sprouted - short enough to catch a season between two cereals,legume,80,0.5,0.02,0.03,0.06,5.8,7.2,18,35,0.30,0.70,3,10,seed:sprout:vegetative:flower:pod_fill:mature,summer,3,12,1,store:trade,,,legume_mung_bean_0,true,,38.2,8.4,15,
bambara_groundnut,Bambara Groundnut,African pulse that ripens its pods underground on sandy ground too poor and dry for peanut,legume,120,0.4,0.02,0.03,0.05,5.0,6.5,16,38,0.20,0.60,3,8,seed:sprout:vegetative:flower:peg:pod_fill:mature,summer,4,15,2,store:trade,sorghum:millet,,legume_bambara_groundnut_0,true,,,,,
oca,Oca,Andean wood sorrel tuber that only bulks after the autumn equinox - second to potato in the high Andes,vegetable,210,0.8,0.06,0.03,0.12,5.3,7.8,4,26,0.40,0.80,3,10,tuber:sprout:vegetative:tuber_fill:mature,spring:summer:fall,5,14,2,specialty_vendor,,,vegetable_oca_0,true,,,,,
sugar_beet,Sugar Beet,Long-season root grown for stored sucrose - the main sugar crop outside the tropics,vegetable,160,1.0,0.10,0.05,0.12,6.0,8.0,5,30,0.40,0.75,4,10,seed:sprout:leaf_growth:root_swell:mature,spring:summer:fall,3,12,2,store:trade,,beet:spinach,vegetable_sugar_beet_0,true,,,,,
chestnut,Sweet Chestnut,Temperate nut tree yielding a starchy low-oil nut milled like grain - it will not tolerate limey ground,fruit,1825,2.0,0.06,0.03,0.08,4.5,6.5,2,32,0.40,0.75,15,60,seed:sapling:juvenile:flower:nut_fill:ripe,spring:summer:fall,12,38,3,specialty_vendor,,,fruit_chestnut_0,true,,,,,
hazelnut,Hazelnut,Multi-stemmed nut shrub bearing by its third or fourth year - wind pollinated in midwinter so plant two cultivars,fruit,1095,1.5,0.08,0.03,0.08,5.5,7.5,2,30,0.40,0.80,10,40,seed:sapling:juvenile:flower:nut_fill:ripe,spring:summer:fall,10,32,3,specialty_vendor,,,fruit_hazelnut_0,true,,,,,
walnut,Walnut,Long-lived nut and oil tree whose roots and leaf litter release juglone - keep sensitive crops out of the root zone,fruit,1825,3.0,0.10,0.04,0.10,6.0,7.5,4,32,0.30,0.70,20,70,seed:sapling:juvenile:flower:nut_fill:ripe,spring:summer:fall,12,40,4,specialty_vendor,,tomato:potato:pepper:eggplant:apple:blueberry:asparagus:cabbage:birch:pine,fruit_walnut_0,true,,,,,
breadfruit,Breadfruit,Tropical staple tree whose starchy fruit is cooked like potato - one mature tree feeds a household,fruit,1460,3.5,0.12,0.05,0.15,6.0,7.5,15,40,0.60,0.90,20,60,seed:sapling:juvenile:flower:fruit_set:ripe,summer:fall,15,45,4,specialty_vendor,,,fruit_breadfruit_0,true,,,,,
moringa,Moringa,Fast drought-hardy tree cut back repeatedly for protein-rich leaves - the seed presses an edible oil,vegetable,150,0.8,0.08,0.03,0.08,4.5,9.0,15,45,0.20,0.80,6,18,seed:sprout:sapling:leaf_growth:mature,spring:summer:fall,6,18,2,specialty_vendor,,,vegetable_moringa_0,true,,,,,
prickly_pear,Prickly Pear,Desert cactus grown from pads for sweet tunas and edible young cladodes - hardy to about minus seven Celsius,fruit,540,0.3,0.04,0.02,0.06,5.5,7.8,5,45,0.10,0.50,8,25,cutting:sprout:vegetative:flower:fruit_set:ripe,spring:summer:fall,8,22,2,specialty_vendor,,,fruit_prickly_pear_0,true,,,,,
kidney_bean,Kidney Bean,Large red dry bean of the common bean family - bush habit left on the plant until the pods rattle and the seed must be boiled hard before eating,legume,100,0.6,0.02,0.04,0.08,6.0,7.0,18,29,0.30,0.70,3,8,seed:sprout:vegetative:flower:pod_fill:mature,summer,4,15,1,store:trade,corn:squash,,legume_bean_0,true,26,31.3,12,16,
pinto_bean,Pinto Bean,Speckled dry bean of the common bean family - half-runner habit and the workhorse field bean of the dry Southwest,legume,105,0.6,0.02,0.04,0.08,6.0,7.5,18,32,0.20,0.60,3,9,seed:sprout:vegetative:flower:pod_fill:mature,summer,4,15,1,store:trade,corn:squash,,legume_bean_0,true,26,31.3,12,16,
navy_bean,Navy Bean,Small white dry bean of the common bean family - the earliest bush type and the one that ripens in a short northern summer,legume,90,0.6,0.02,0.04,0.08,6.0,7.0,16,29,0.30,0.70,3,8,seed:sprout:vegetative:flower:pod_fill:mature,summer,4,15,1,store:trade,corn:squash,,legume_bean_0,true,26,31.3,12,16,
lima_bean,Lima Bean,Butter bean wanting warmer soil than common beans - pods stop setting when nights stay above twenty-four Celsius,legume,85,0.7,0.02,0.04,0.10,6.0,7.0,20,32,0.40,0.80,3,8,seed:sprout:vegetative:flower:pod_fill:mature,summer,4,15,1,store:trade,corn:squash,,legume_bean_0,true,,,,,
runner_bean,Runner Bean,Climbing scarlet runner that keeps setting pods in cool summers where common beans stall - regrows from tubers where winters are mild,legume,80,0.9,0.02,0.04,0.08,6.0,7.0,10,27,0.40,0.85,5,14,seed:sprout:vegetative:flower:pod_fill:mature,spring:summer,4,15,1,store:trade,corn:squash,,legume_bean_0,true,,,,,
tepary_bean,Tepary Bean,Sonoran desert pulse and the most drought hardy bean known - makes a dry crop on one deep soaking and resents heavy irrigation,legume,80,0.15,0.02,0.03,0.06,6.5,8.5,20,45,0.05,0.45,2,6,seed:sprout:vegetative:flower:pod_fill:mature,summer,5,18,2,specialty_vendor,corn:squash,,legume_bean_0,true,,,,,
raspberry,Raspberry,Suckering bramble whose second-year canes carry the summer crop - cut the spent canes to the ground after picking,fruit,365,1.2,0.08,0.03,0.10,5.5,7.0,2,30,0.40,0.80,6,18,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer,10,28,2,specialty_vendor,,,fruit_berries_0,true,,,,,
blackcurrant,Blackcurrant,Cold-hardy Ribes bush carrying several times the vitamin C of citrus - fruits on one-year wood so cut out a third of the bush each winter,fruit,730,1.2,0.08,0.03,0.10,5.5,7.0,0,28,0.40,0.85,8,24,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer,10,30,2,specialty_vendor,,,fruit_berries_0,true,,,,,
gooseberry,Gooseberry,Thorny Ribes bush that takes part shade and hard frost - green fruit thinned in early summer ripens sweet by midsummer,fruit,730,1.0,0.06,0.03,0.10,5.5,7.0,0,28,0.40,0.85,8,20,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer,10,28,2,specialty_vendor,,,fruit_berries_0,true,,,,,
haskap,Haskap,Honeyberry bush hardy near minus forty Celsius and flowering before the snow is gone - plant two different cultivars or it sets no fruit,fruit,730,1.0,0.06,0.03,0.08,5.0,8.0,-2,30,0.30,0.85,6,20,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer,12,32,2,specialty_vendor,,,fruit_berries_0,true,,,,,
sea_buckthorn,Sea Buckthorn,Thorny nitrogen-fixing shrub for cold dry saline ground - male and female plants are separate so set one male among every six or so females,fruit,1095,0.5,0.02,0.03,0.06,6.0,8.5,-2,35,0.15,0.70,10,30,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer:fall,12,35,3,specialty_vendor,,,fruit_berries_0,true,,,,,
elderberry,Elderberry,Fast suckering shrub of damp ground cropping heavily by its third year - berries and flowers must be cooked and the raw stems and leaves are toxic,fruit,730,1.5,0.10,0.04,0.08,5.5,7.5,2,32,0.50,0.90,12,35,cutting:sprout:bush_growth:flower:fruit:ripe,spring:summer,10,30,2,specialty_vendor,,,fruit_berries_0,true,,,,,
fennel,Florence Fennel,Bulbing fennel grown for its aniseed-scented swollen leaf base - its roots leak anethole which stunts germination and growth of most neighbours so give it a bed of its own,vegetable,90,0.6,0.08,0.04,0.10,5.5,7.5,8,28,0.40,0.75,1,2,seed:sprout:leaf_growth:bulb_swell:mature,summer:fall,4,12,2,store:trade,,tomato:pepper:eggplant:bean:cilantro:chickpea,vegetable_fennel_0,true,,1.98,1.15,4.97,
